Date,Month,Year,Holidays_Count,Days,Area,AQI,full_date
15,8,2024,0,3,Narela,78.0,2024-08-15
16,8,2024,0,4,Bawana,74.0,2024-08-16
16,8,2024,0,4,Narela,49.0,2024-08-16
16,8,2024,0,4,ITO,73.0,2024-08-16
16,8,2024,0,4,Dr. Karni Singh Shooting Range,49.0,2024-08-16
16,8,2024,0,4,Okhla Phase-2,56.0,2024-08-16
16,8,2024,0,4,Sri Aurobindo Marg,55.0,2024-08-16
16,8,2024,0,4,R K Puram,57.0,2024-08-16
16,8,2024,0,4,Alipur,50.0,2024-08-16
16,8,2024,0,4,North Campus DU,58.0,2024-08-16
16,8,2024,0,4,Chandni Chowk,83.0,2024-08-16
17,8,2024,0,5,Narela,54.0,2024-08-17
17,8,2024,0,5,Punjabi Bagh,91.0,2024-08-17
17,8,2024,0,5,Sri Aurobindo Marg,55.0,2024-08-17
17,8,2024,0,5,R K Puram,57.0,2024-08-17
17,8,2024,0,5,ITO,75.0,2024-08-17
17,8,2024,0,5,Alipur,40.0,2024-08-17
17,8,2024,0,5,Okhla Phase-2,85.0,2024-08-17
17,8,2024,0,5,North Campus DU,154.0,2024-08-17
17,8,2024,0,5,Dr. Karni Singh Shooting Range,55.0,2024-08-17
17,8,2024,0,5,Bawana,74.0,2024-08-17
17,8,2024,0,5,Chandni Chowk,82.0,2024-08-17
18,8,2024,0,6,Sri Aurobindo Marg,64.0,2024-08-18
18,8,2024,0,6,Alipur,68.0,2024-08-18
18,8,2024,0,6,Punjabi Bagh,104.0,2024-08-18
18,8,2024,0,6,Okhla Phase-2,79.0,2024-08-18
18,8,2024,0,6,North Campus DU,73.0,2024-08-18
18,8,2024,0,6,Bawana,78.0,2024-08-18
18,8,2024,0,6,Chandni Chowk,97.0,2024-08-18
18,8,2024,0,6,R K Puram,69.0,2024-08-18
18,8,2024,0,6,ITO,59.0,2024-08-18
18,8,2024,0,6,Narela,66.0,2024-08-18
18,8,2024,0,6,Dr. Karni Singh Shooting Range,84.0,2024-08-18
19,8,2024,0,0,Chandni Chowk,98.0,2024-08-19
19,8,2024,0,0,Alipur,59.0,2024-08-19
19,8,2024,0,0,R K Puram,67.0,2024-08-19
19,8,2024,0,0,Okhla Phase-2,97.0,2024-08-19
19,8,2024,0,0,Punjabi Bagh,95.0,2024-08-19
19,8,2024,0,0,North Campus DU,74.0,2024-08-19
19,8,2024,0,0,Dr. Karni Singh Shooting Range,81.0,2024-08-19
19,8,2024,0,0,Narela,62.0,2024-08-19
19,8,2024,0,0,Sri Aurobindo Marg,62.0,2024-08-19
19,8,2024,0,0,ITO,94.0,2024-08-19
19,8,2024,0,0,Bawana,73.0,2024-08-19
20,8,2024,0,1,Alipur,35.0,2024-08-20
20,8,2024,0,1,Bawana,71.0,2024-08-20
20,8,2024,0,1,Dr. Karni Singh Shooting Range,57.0,2024-08-20
20,8,2024,0,1,Punjabi Bagh,66.0,2024-08-20
20,8,2024,0,1,Okhla Phase-2,69.0,2024-08-20
20,8,2024,0,1,R K Puram,47.0,2024-08-20
20,8,2024,0,1,North Campus DU,211.0,2024-08-20
20,8,2024,0,1,Narela,36.0,2024-08-20
20,8,2024,0,1,Sri Aurobindo Marg,53.0,2024-08-20
20,8,2024,0,1,Chandni Chowk,79.0,2024-08-20
21,8,2024,0,2,Alipur,56.0,2024-08-21
21,8,2024,0,2,North Campus DU,147.0,2024-08-21
21,8,2024,0,2,R K Puram,59.0,2024-08-21
21,8,2024,0,2,Punjabi Bagh,82.0,2024-08-21
21,8,2024,0,2,Dr. Karni Singh Shooting Range,243.0,2024-08-21
21,8,2024,0,2,ITO,63.0,2024-08-21
21,8,2024,0,2,Narela,58.0,2024-08-21
21,8,2024,0,2,Okhla Phase-2,159.0,2024-08-21
21,8,2024,0,2,Bawana,65.0,2024-08-21
21,8,2024,0,2,Chandni Chowk,86.0,2024-08-21
22,8,2024,0,3,Narela,71.0,2024-08-22
22,8,2024,0,3,R K Puram,62.0,2024-08-22
22,8,2024,0,3,Punjabi Bagh,93.0,2024-08-22
22,8,2024,0,3,Alipur,81.0,2024-08-22
22,8,2024,0,3,Okhla Phase-2,59.0,2024-08-22
22,8,2024,0,3,Chandni Chowk,96.0,2024-08-22
22,8,2024,0,3,Dr. Karni Singh Shooting Range,93.0,2024-08-22
22,8,2024,0,3,North Campus DU,168.0,2024-08-22
22,8,2024,0,3,ITO,60.0,2024-08-22
22,8,2024,0,3,Sri Aurobindo Marg,71.0,2024-08-22
23,8,2024,0,4,Narela,58.0,2024-08-23
23,8,2024,0,4,Chandni Chowk,85.0,2024-08-23
23,8,2024,0,4,R K Puram,59.0,2024-08-23
23,8,2024,0,4,Bawana,98.0,2024-08-23
23,8,2024,0,4,North Campus DU,163.0,2024-08-23
23,8,2024,0,4,Alipur,60.0,2024-08-23
23,8,2024,0,4,Punjabi Bagh,80.0,2024-08-23
23,8,2024,0,4,Okhla Phase-2,82.0,2024-08-23
23,8,2024,0,4,Sri Aurobindo Marg,57.0,2024-08-23
23,8,2024,0,4,Dr. Karni Singh Shooting Range,63.0,2024-08-23
24,8,2024,0,5,Narela,102.0,2024-08-24
24,8,2024,0,5,Okhla Phase-2,110.0,2024-08-24
24,8,2024,0,5,Sri Aurobindo Marg,93.0,2024-08-24
24,8,2024,0,5,North Campus DU,95.0,2024-08-24
24,8,2024,0,5,Alipur,51.0,2024-08-24
24,8,2024,0,5,R K Puram,152.0,2024-08-24
24,8,2024,0,5,Punjabi Bagh,138.0,2024-08-24
24,8,2024,0,5,Dr. Karni Singh Shooting Range,111.0,2024-08-24
24,8,2024,0,5,Bawana,94.0,2024-08-24
24,8,2024,0,5,Chandni Chowk,116.0,2024-08-24
25,8,2024,0,6,Chandni Chowk,88.0,2024-08-25
25,8,2024,0,6,Punjabi Bagh,105.0,2024-08-25
25,8,2024,0,6,Bawana,77.0,2024-08-25
25,8,2024,0,6,Dr. Karni Singh Shooting Range,76.0,2024-08-25
25,8,2024,0,6,Okhla Phase-2,72.0,2024-08-25
25,8,2024,0,6,Narela,70.0,2024-08-25
25,8,2024,0,6,Sri Aurobindo Marg,65.0,2024-08-25
25,8,2024,0,6,Alipur,36.0,2024-08-25
25,8,2024,0,6,R K Puram,80.0,2024-08-25
25,8,2024,0,6,North Campus DU,110.0,2024-08-25
26,8,2024,0,0,Narela,61.0,2024-08-26
26,8,2024,0,0,Sri Aurobindo Marg,57.0,2024-08-26
26,8,2024,0,0,Alipur,40.0,2024-08-26
26,8,2024,0,0,Punjabi Bagh,101.0,2024-08-26
26,8,2024,0,0,North Campus DU,160.0,2024-08-26
26,8,2024,0,0,Dr. Karni Singh Shooting Range,71.0,2024-08-26
26,8,2024,0,0,Bawana,69.0,2024-08-26
26,8,2024,0,0,Okhla Phase-2,59.0,2024-08-26
26,8,2024,0,0,R K Puram,65.0,2024-08-26
27,8,2024,0,1,North Campus DU,89.0,2024-08-27
27,8,2024,0,1,Dr. Karni Singh Shooting Range,47.0,2024-08-27
27,8,2024,0,1,Punjabi Bagh,84.0,2024-08-27
27,8,2024,0,1,Narela,71.0,2024-08-27
27,8,2024,0,1,Okhla Phase-2,53.0,2024-08-27
27,8,2024,0,1,Sri Aurobindo Marg,48.0,2024-08-27
27,8,2024,0,1,Bawana,78.0,2024-08-27
27,8,2024,0,1,Alipur,39.0,2024-08-27
27,8,2024,0,1,R K Puram,55.0,2024-08-27
28,8,2024,0,2,R K Puram,52.0,2024-08-28
28,8,2024,0,2,Dr. Karni Singh Shooting Range,58.0,2024-08-28
28,8,2024,0,2,Punjabi Bagh,73.0,2024-08-28
28,8,2024,0,2,Okhla Phase-2,59.0,2024-08-28
28,8,2024,0,2,Alipur,42.0,2024-08-28
28,8,2024,0,2,ITO,81.0,2024-08-28
28,8,2024,0,2,North Campus DU,182.0,2024-08-28
28,8,2024,0,2,Bawana,68.0,2024-08-28
28,8,2024,0,2,Narela,70.0,2024-08-28
28,8,2024,0,2,Chandni Chowk,72.0,2024-08-28
29,8,2024,0,3,North Campus DU,63.0,2024-08-29
29,8,2024,0,3,Sri Aurobindo Marg,52.0,2024-08-29
29,8,2024,0,3,Bawana,65.0,2024-08-29
29,8,2024,0,3,Chandni Chowk,70.0,2024-08-29
29,8,2024,0,3,Okhla Phase-2,53.0,2024-08-29
29,8,2024,0,3,Narela,48.0,2024-08-29
29,8,2024,0,3,Punjabi Bagh,67.0,2024-08-29
29,8,2024,0,3,R K Puram,55.0,2024-08-29
29,8,2024,0,3,Dr. Karni Singh Shooting Range,39.0,2024-08-29
29,8,2024,0,3,ITO,70.0,2024-08-29
29,8,2024,0,3,Alipur,29.0,2024-08-29
30,8,2024,0,4,Bawana,138.0,2024-08-30
30,8,2024,0,4,North Campus DU,112.0,2024-08-30
30,8,2024,0,4,Punjabi Bagh,160.0,2024-08-30
30,8,2024,0,4,R K Puram,85.0,2024-08-30
30,8,2024,0,4,ITO,134.0,2024-08-30
30,8,2024,0,4,Chandni Chowk,102.0,2024-08-30
30,8,2024,0,4,Okhla Phase-2,112.0,2024-08-30
30,8,2024,0,4,Narela,91.0,2024-08-30
30,8,2024,0,4,Alipur,74.0,2024-08-30
30,8,2024,0,4,Dr. Karni Singh Shooting Range,78.0,2024-08-30
30,8,2024,0,4,Sri Aurobindo Marg,73.0,2024-08-30
31,8,2024,0,5,ITO,60.0,2024-08-31
31,8,2024,0,5,Okhla Phase-2,92.0,2024-08-31
31,8,2024,0,5,Alipur,86.0,2024-08-31
31,8,2024,0,5,North Campus DU,83.0,2024-08-31
31,8,2024,0,5,Narela,75.0,2024-08-31
31,8,2024,0,5,Chandni Chowk,108.0,2024-08-31
31,8,2024,0,5,R K Puram,86.0,2024-08-31
31,8,2024,0,5,Bawana,83.0,2024-08-31
31,8,2024,0,5,Sri Aurobindo Marg,78.0,2024-08-31
31,8,2024,0,5,Dr. Karni Singh Shooting Range,90.0,2024-08-31
1,9,2024,0,6,Chandni Chowk,123.0,2024-09-01
1,9,2024,0,6,Alipur,80.0,2024-09-01
1,9,2024,0,6,Dr. Karni Singh Shooting Range,100.0,2024-09-01
1,9,2024,0,6,Okhla Phase-2,92.0,2024-09-01
1,9,2024,0,6,Sri Aurobindo Marg,118.0,2024-09-01
1,9,2024,0,6,Bawana,86.0,2024-09-01
1,9,2024,0,6,Narela,69.0,2024-09-01
1,9,2024,0,6,R K Puram,95.0,2024-09-01
1,9,2024,0,6,ITO,62.0,2024-09-01
1,9,2024,0,6,Punjabi Bagh,102.0,2024-09-01
2,9,2024,0,0,Dr. Karni Singh Shooting Range,70.0,2024-09-02
2,9,2024,0,0,Alipur,63.0,2024-09-02
2,9,2024,0,0,Okhla Phase-2,78.0,2024-09-02
2,9,2024,0,0,R K Puram,79.0,2024-09-02
2,9,2024,0,0,Bawana,90.0,2024-09-02
2,9,2024,0,0,Sri Aurobindo Marg,197.0,2024-09-02
2,9,2024,0,0,Narela,94.0,2024-09-02
2,9,2024,0,0,Chandni Chowk,89.0,2024-09-02
2,9,2024,0,0,ITO,66.0,2024-09-02
2,9,2024,0,0,Punjabi Bagh,94.0,2024-09-02
3,9,2024,0,1,Bawana,108.0,2024-09-03
3,9,2024,0,1,R K Puram,81.0,2024-09-03
3,9,2024,0,1,Narela,100.0,2024-09-03
3,9,2024,0,1,Okhla Phase-2,81.0,2024-09-03
3,9,2024,0,1,Punjabi Bagh,106.0,2024-09-03
3,9,2024,0,1,Dr. Karni Singh Shooting Range,65.0,2024-09-03
3,9,2024,0,1,ITO,79.0,2024-09-03
3,9,2024,0,1,North Campus DU,88.0,2024-09-03
3,9,2024,0,1,Chandni Chowk,91.0,2024-09-03
4,9,2024,0,2,Sri Aurobindo Marg,61.0,2024-09-04
4,9,2024,0,2,Dr. Karni Singh Shooting Range,52.0,2024-09-04
4,9,2024,0,2,Alipur,43.0,2024-09-04
4,9,2024,0,2,R K Puram,62.0,2024-09-04
4,9,2024,0,2,Chandni Chowk,80.0,2024-09-04
4,9,2024,0,2,Punjabi Bagh,76.0,2024-09-04
4,9,2024,0,2,Narela,72.0,2024-09-04
4,9,2024,0,2,Bawana,75.0,2024-09-04
4,9,2024,0,2,North Campus DU,48.0,2024-09-04
4,9,2024,0,2,ITO,62.0,2024-09-04
4,9,2024,0,2,Okhla Phase-2,72.0,2024-09-04
5,9,2024,0,3,R K Puram,68.0,2024-09-05
5,9,2024,0,3,Bawana,66.0,2024-09-05
5,9,2024,0,3,Narela,54.0,2024-09-05
5,9,2024,0,3,Sri Aurobindo Marg,55.0,2024-09-05
5,9,2024,0,3,North Campus DU,98.0,2024-09-05
5,9,2024,0,3,Okhla Phase-2,71.0,2024-09-05
5,9,2024,0,3,Punjabi Bagh,150.0,2024-09-05
5,9,2024,0,3,ITO,168.0,2024-09-05
5,9,2024,0,3,Chandni Chowk,78.0,2024-09-05
5,9,2024,0,3,Dr. Karni Singh Shooting Range,104.0,2024-09-05
6,9,2024,0,4,North Campus DU,77.0,2024-09-06
6,9,2024,0,4,Dr. Karni Singh Shooting Range,86.0,2024-09-06
6,9,2024,0,4,R K Puram,80.0,2024-09-06
6,9,2024,0,4,Punjabi Bagh,111.0,2024-09-06
6,9,2024,0,4,Bawana,134.0,2024-09-06
6,9,2024,0,4,Okhla Phase-2,101.0,2024-09-06
6,9,2024,0,4,Chandni Chowk,99.0,2024-09-06
6,9,2024,0,4,Narela,112.0,2024-09-06
6,9,2024,0,4,Sri Aurobindo Marg,70.0,2024-09-06
6,9,2024,0,4,ITO,121.0,2024-09-06
6,9,2024,0,4,Alipur,88.0,2024-09-06
7,9,2024,0,5,Okhla Phase-2,55.0,2024-09-07
7,9,2024,0,5,Punjabi Bagh,84.0,2024-09-07
7,9,2024,0,5,Sri Aurobindo Marg,62.0,2024-09-07
7,9,2024,0,5,North Campus DU,64.0,2024-09-07
7,9,2024,0,5,Dr. Karni Singh Shooting Range,62.0,2024-09-07
7,9,2024,0,5,Chandni Chowk,81.0,2024-09-07
7,9,2024,0,5,Alipur,37.0,2024-09-07
7,9,2024,0,5,Narela,63.0,2024-09-07
7,9,2024,0,5,Bawana,77.0,2024-09-07
7,9,2024,0,5,ITO,88.0,2024-09-07
7,9,2024,0,5,R K Puram,60.0,2024-09-07
8,9,2024,0,6,Sri Aurobindo Marg,72.0,2024-09-08
8,9,2024,0,6,Punjabi Bagh,109.0,2024-09-08
8,9,2024,0,6,Okhla Phase-2,84.0,2024-09-08
8,9,2024,0,6,ITO,81.0,2024-09-08
8,9,2024,0,6,Dr. Karni Singh Shooting Range,105.0,2024-09-08
8,9,2024,0,6,Chandni Chowk,96.0,2024-09-08
8,9,2024,0,6,Alipur,66.0,2024-09-08
8,9,2024,0,6,Narela,77.0,2024-09-08
8,9,2024,0,6,North Campus DU,85.0,2024-09-08
8,9,2024,0,6,R K Puram,101.0,2024-09-08
8,9,2024,0,6,Bawana,82.0,2024-09-08
9,9,2024,0,0,Chandni Chowk,134.0,2024-09-09
9,9,2024,0,0,Punjabi Bagh,143.0,2024-09-09
9,9,2024,0,0,North Campus DU,99.0,2024-09-09
9,9,2024,0,0,Bawana,114.0,2024-09-09
9,9,2024,0,0,Okhla Phase-2,100.0,2024-09-09
9,9,2024,0,0,Dr. Karni Singh Shooting Range,126.0,2024-09-09
9,9,2024,0,0,Narela,87.0,2024-09-09
9,9,2024,0,0,R K Puram,142.0,2024-09-09
9,9,2024,0,0,Alipur,96.0,2024-09-09
9,9,2024,0,0,Sri Aurobindo Marg,86.0,2024-09-09
9,9,2024,0,0,ITO,85.0,2024-09-09
10,9,2024,0,1,Okhla Phase-2,118.0,2024-09-10
10,9,2024,0,1,Alipur,106.0,2024-09-10
10,9,2024,0,1,Narela,97.0,2024-09-10
10,9,2024,0,1,Chandni Chowk,116.0,2024-09-10
10,9,2024,0,1,North Campus DU,88.0,2024-09-10
10,9,2024,0,1,Punjabi Bagh,121.0,2024-09-10
10,9,2024,0,1,R K Puram,105.0,2024-09-10
10,9,2024,0,1,Sri Aurobindo Marg,107.0,2024-09-10
10,9,2024,0,1,Dr. Karni Singh Shooting Range,104.0,2024-09-10
10,9,2024,0,1,Bawana,100.0,2024-09-10
10,9,2024,0,1,ITO,104.0,2024-09-10
11,9,2024,0,2,Alipur,44.0,2024-09-11
11,9,2024,0,2,Narela,72.0,2024-09-11
11,9,2024,0,2,Dr. Karni Singh Shooting Range,80.0,2024-09-11
11,9,2024,0,2,Punjabi Bagh,78.0,2024-09-11
11,9,2024,0,2,Okhla Phase-2,68.0,2024-09-11
11,9,2024,0,2,Chandni Chowk,91.0,2024-09-11
11,9,2024,0,2,R K Puram,71.0,2024-09-11
11,9,2024,0,2,Bawana,74.0,2024-09-11
11,9,2024,0,2,ITO,89.0,2024-09-11
11,9,2024,0,2,Sri Aurobindo Marg,68.0,2024-09-11
12,9,2024,0,3,Chandni Chowk,80.0,2024-09-12
12,9,2024,0,3,R K Puram,68.0,2024-09-12
12,9,2024,0,3,North Campus DU,56.0,2024-09-12
12,9,2024,0,3,Dr. Karni Singh Shooting Range,60.0,2024-09-12
12,9,2024,0,3,Bawana,64.0,2024-09-12
12,9,2024,0,3,Sri Aurobindo Marg,54.0,2024-09-12
12,9,2024,0,3,Punjabi Bagh,72.0,2024-09-12
12,9,2024,0,3,ITO,71.0,2024-09-12
12,9,2024,0,3,Alipur,43.0,2024-09-12
12,9,2024,0,3,Narela,70.0,2024-09-12
12,9,2024,0,3,Okhla Phase-2,51.0,2024-09-12
13,9,2024,0,4,Punjabi Bagh,40.0,2024-09-13
13,9,2024,0,4,Chandni Chowk,90.0,2024-09-13
13,9,2024,0,4,Bawana,46.0,2024-09-13
13,9,2024,0,4,R K Puram,38.0,2024-09-13
13,9,2024,0,4,Narela,51.0,2024-09-13
13,9,2024,0,4,Dr. Karni Singh Shooting Range,48.0,2024-09-13
13,9,2024,0,4,North Campus DU,31.0,2024-09-13
13,9,2024,0,4,Okhla Phase-2,82.0,2024-09-13
13,9,2024,0,4,Alipur,42.0,2024-09-13
14,9,2024,0,5,Chandni Chowk,69.0,2024-09-14
14,9,2024,0,5,Bawana,66.0,2024-09-14
14,9,2024,0,5,Punjabi Bagh,62.0,2024-09-14
14,9,2024,0,5,R K Puram,58.0,2024-09-14
14,9,2024,0,5,Sri Aurobindo Marg,45.0,2024-09-14
14,9,2024,0,5,ITO,57.0,2024-09-14
14,9,2024,0,5,Okhla Phase-2,71.0,2024-09-14
14,9,2024,0,5,Dr. Karni Singh Shooting Range,55.0,2024-09-14
14,9,2024,0,5,Narela,102.0,2024-09-14
14,9,2024,0,5,Alipur,54.0,2024-09-14
15,9,2024,0,6,R K Puram,105.0,2024-09-15
15,9,2024,0,6,ITO,75.0,2024-09-15
15,9,2024,0,6,Sri Aurobindo Marg,98.0,2024-09-15
15,9,2024,0,6,Okhla Phase-2,104.0,2024-09-15
15,9,2024,0,6,Chandni Chowk,116.0,2024-09-15
15,9,2024,0,6,Alipur,78.0,2024-09-15
15,9,2024,0,6,Bawana,102.0,2024-09-15
15,9,2024,0,6,Narela,90.0,2024-09-15
15,9,2024,0,6,Dr. Karni Singh Shooting Range,106.0,2024-09-15
15,9,2024,0,6,Punjabi Bagh,136.0,2024-09-15
16,9,2024,0,0,Alipur,102.0,2024-09-16
16,9,2024,0,0,R K Puram,121.0,2024-09-16
16,9,2024,0,0,North Campus DU,126.0,2024-09-16
16,9,2024,0,0,ITO,82.0,2024-09-16
16,9,2024,0,0,Dr. Karni Singh Shooting Range,138.0,2024-09-16
16,9,2024,0,0,Punjabi Bagh,156.0,2024-09-16
16,9,2024,0,0,Okhla Phase-2,132.0,2024-09-16
16,9,2024,0,0,Sri Aurobindo Marg,108.0,2024-09-16
16,9,2024,0,0,Narela,128.0,2024-09-16
16,9,2024,0,0,Bawana,128.0,2024-09-16
16,9,2024,0,0,Chandni Chowk,143.0,2024-09-16
17,9,2024,0,1,Dr. Karni Singh Shooting Range,153.0,2024-09-17
17,9,2024,0,1,Bawana,146.0,2024-09-17
17,9,2024,0,1,R K Puram,143.0,2024-09-17
17,9,2024,0,1,Chandni Chowk,209.0,2024-09-17
17,9,2024,0,1,Punjabi Bagh,165.0,2024-09-17
17,9,2024,0,1,Alipur,159.0,2024-09-17
17,9,2024,0,1,Okhla Phase-2,152.0,2024-09-17
17,9,2024,0,1,Narela,140.0,2024-09-17
17,9,2024,0,1,Sri Aurobindo Marg,116.0,2024-09-17
17,9,2024,0,1,ITO,92.0,2024-09-17
18,9,2024,0,2,Bawana,125.0,2024-09-18
18,9,2024,0,2,Sri Aurobindo Marg,101.0,2024-09-18
18,9,2024,0,2,Alipur,84.0,2024-09-18
18,9,2024,0,2,Chandni Chowk,124.0,2024-09-18
18,9,2024,0,2,North Campus DU,98.0,2024-09-18
18,9,2024,0,2,Punjabi Bagh,132.0,2024-09-18
18,9,2024,0,2,Okhla Phase-2,98.0,2024-09-18
18,9,2024,0,2,R K Puram,110.0,2024-09-18
18,9,2024,0,2,Narela,123.0,2024-09-18
18,9,2024,0,2,Dr. Karni Singh Shooting Range,94.0,2024-09-18
19,9,2024,0,3,Dr. Karni Singh Shooting Range,46.0,2024-09-19
19,9,2024,0,3,Okhla Phase-2,60.0,2024-09-19
19,9,2024,0,3,Narela,65.0,2024-09-19
19,9,2024,0,3,Sri Aurobindo Marg,56.0,2024-09-19
19,9,2024,0,3,Alipur,36.0,2024-09-19
19,9,2024,0,3,Chandni Chowk,51.0,2024-09-19
19,9,2024,0,3,Bawana,57.0,2024-09-19
19,9,2024,0,3,Punjabi Bagh,65.0,2024-09-19
19,9,2024,0,3,ITO,64.0,2024-09-19
19,9,2024,0,3,North Campus DU,48.0,2024-09-19
19,9,2024,0,3,R K Puram,54.0,2024-09-19
20,9,2024,0,4,Okhla Phase-2,108.0,2024-09-20
20,9,2024,0,4,Bawana,108.0,2024-09-20
20,9,2024,0,4,North Campus DU,99.0,2024-09-20
20,9,2024,0,4,R K Puram,78.0,2024-09-20
20,9,2024,0,4,Sri Aurobindo Marg,73.0,2024-09-20
20,9,2024,0,4,ITO,115.0,2024-09-20
20,9,2024,0,4,Alipur,90.0,2024-09-20
20,9,2024,0,4,Dr. Karni Singh Shooting Range,78.0,2024-09-20
20,9,2024,0,4,Punjabi Bagh,120.0,2024-09-20
20,9,2024,0,4,Narela,112.0,2024-09-20
20,9,2024,0,4,Chandni Chowk,101.0,2024-09-20
21,9,2024,0,5,North Campus DU,115.0,2024-09-21
21,9,2024,0,5,ITO,102.0,2024-09-21
21,9,2024,0,5,Bawana,129.0,2024-09-21
21,9,2024,0,5,Chandni Chowk,111.0,2024-09-21
21,9,2024,0,5,Dr. Karni Singh Shooting Range,73.0,2024-09-21
21,9,2024,0,5,Alipur,133.0,2024-09-21
21,9,2024,0,5,R K Puram,87.0,2024-09-21
21,9,2024,0,5,Punjabi Bagh,134.0,2024-09-21
21,9,2024,0,5,Narela,152.0,2024-09-21
21,9,2024,0,5,Sri Aurobindo Marg,74.0,2024-09-21
21,9,2024,0,5,Okhla Phase-2,100.0,2024-09-21
22,9,2024,0,6,Okhla Phase-2,131.0,2024-09-22
22,9,2024,0,6,ITO,128.0,2024-09-22
22,9,2024,0,6,Narela,120.0,2024-09-22
22,9,2024,0,6,Bawana,183.0,2024-09-22
22,9,2024,0,6,Punjabi Bagh,170.0,2024-09-22
22,9,2024,0,6,North Campus DU,332.0,2024-09-22
22,9,2024,0,6,Sri Aurobindo Marg,98.0,2024-09-22
22,9,2024,0,6,Dr. Karni Singh Shooting Range,92.0,2024-09-22
22,9,2024,0,6,Alipur,147.0,2024-09-22
22,9,2024,0,6,R K Puram,119.0,2024-09-22
22,9,2024,0,6,Chandni Chowk,170.0,2024-09-22
23,9,2024,0,0,ITO,128.0,2024-09-23
23,9,2024,0,0,Okhla Phase-2,136.0,2024-09-23
23,9,2024,0,0,Punjabi Bagh,190.0,2024-09-23
23,9,2024,0,0,R K Puram,128.0,2024-09-23
23,9,2024,0,0,Bawana,180.0,2024-09-23
23,9,2024,0,0,Chandni Chowk,171.0,2024-09-23
23,9,2024,0,0,North Campus DU,159.0,2024-09-23
23,9,2024,0,0,Alipur,129.0,2024-09-23
23,9,2024,0,0,Narela,128.0,2024-09-23
23,9,2024,0,0,Sri Aurobindo Marg,111.0,2024-09-23
23,9,2024,0,0,Dr. Karni Singh Shooting Range,174.0,2024-09-23
24,9,2024,0,1,ITO,149.0,2024-09-24
24,9,2024,0,1,Dr. Karni Singh Shooting Range,229.0,2024-09-24
24,9,2024,0,1,Narela,174.0,2024-09-24
24,9,2024,0,1,Alipur,184.0,2024-09-24
24,9,2024,0,1,Okhla Phase-2,168.0,2024-09-24
24,9,2024,0,1,Punjabi Bagh,253.0,2024-09-24
24,9,2024,0,1,North Campus DU,184.0,2024-09-24
24,9,2024,0,1,Sri Aurobindo Marg,128.0,2024-09-24
24,9,2024,0,1,Chandni Chowk,180.0,2024-09-24
24,9,2024,0,1,R K Puram,244.0,2024-09-24
24,9,2024,0,1,Bawana,245.0,2024-09-24
25,9,2024,0,2,Chandni Chowk,208.0,2024-09-25
25,9,2024,0,2,R K Puram,271.0,2024-09-25
25,9,2024,0,2,Okhla Phase-2,237.0,2024-09-25
25,9,2024,0,2,Alipur,265.0,2024-09-25
25,9,2024,0,2,Sri Aurobindo Marg,136.0,2024-09-25
25,9,2024,0,2,North Campus DU,249.0,2024-09-25
25,9,2024,0,2,Bawana,284.0,2024-09-25
25,9,2024,0,2,Dr. Karni Singh Shooting Range,269.0,2024-09-25
25,9,2024,0,2,ITO,208.0,2024-09-25
25,9,2024,0,2,Punjabi Bagh,268.0,2024-09-25
25,9,2024,0,2,Narela,213.0,2024-09-25
26,9,2024,0,3,Chandni Chowk,91.0,2024-09-26
26,9,2024,0,3,ITO,79.0,2024-09-26
26,9,2024,0,3,R K Puram,81.0,2024-09-26
26,9,2024,0,3,Sri Aurobindo Marg,74.0,2024-09-26
26,9,2024,0,3,Okhla Phase-2,74.0,2024-09-26
26,9,2024,0,3,Alipur,105.0,2024-09-26
26,9,2024,0,3,Punjabi Bagh,92.0,2024-09-26
26,9,2024,0,3,North Campus DU,76.0,2024-09-26
26,9,2024,0,3,Dr. Karni Singh Shooting Range,57.0,2024-09-26
26,9,2024,0,3,Narela,106.0,2024-09-26
26,9,2024,0,3,Bawana,103.0,2024-09-26
27,9,2024,0,4,Narela,101.0,2024-09-27
27,9,2024,0,4,Chandni Chowk,72.0,2024-09-27
27,9,2024,0,4,Punjabi Bagh,72.0,2024-09-27
27,9,2024,0,4,Alipur,80.0,2024-09-27
27,9,2024,0,4,North Campus DU,301.0,2024-09-27
27,9,2024,0,4,Dr. Karni Singh Shooting Range,44.0,2024-09-27
27,9,2024,0,4,Sri Aurobindo Marg,57.0,2024-09-27
27,9,2024,0,4,R K Puram,65.0,2024-09-27
27,9,2024,0,4,ITO,88.0,2024-09-27
27,9,2024,0,4,Okhla Phase-2,67.0,2024-09-27
27,9,2024,0,4,Bawana,93.0,2024-09-27
28,9,2024,0,5,Dr. Karni Singh Shooting Range,90.0,2024-09-28
28,9,2024,0,5,R K Puram,59.0,2024-09-28
28,9,2024,0,5,Chandni Chowk,61.0,2024-09-28
28,9,2024,0,5,Okhla Phase-2,48.0,2024-09-28
28,9,2024,0,5,Narela,67.0,2024-09-28
28,9,2024,0,5,ITO,80.0,2024-09-28
28,9,2024,0,5,Alipur,50.0,2024-09-28
28,9,2024,0,5,Punjabi Bagh,64.0,2024-09-28
28,9,2024,0,5,North Campus DU,44.0,2024-09-28
28,9,2024,0,5,Bawana,80.0,2024-09-28
28,9,2024,0,5,Sri Aurobindo Marg,50.0,2024-09-28
29,9,2024,0,6,ITO,94.0,2024-09-29
29,9,2024,0,6,Punjabi Bagh,85.0,2024-09-29
